;0
140;10.30991152904513
141;9.130579563547801
142;9.434639791340556
143;9.193267436919509
144;8.127248456883718
145;8.582756015462131
146;8.218734215195283
147;9.151932406467463
148;11.151055878200275
149;10.290372553294647
150;11.470283909351895
151;12.977651603587445
152;12.326477721310175
153;11.704057122248384
154;11.512381647998168
155;11.593640026692581
156;12.290155589956349
157;12.737410103576066
158;13.324514783033006
159;12.886641348458326
160;13.553884358811485
161;13.096275733845166
162;12.234554346010299
163;12.513080339032909
164;14.989430449393398
165;13.302672441643825
166;12.993024680529267
167;13.692696850707566
168;14.17519043564563
169;14.459811017038195
170;12.972653098789623
171;14.373674678228653
172;14.092482836284914
173;13.816005894053484
174;14.027868520314989
175;13.911510807136027
176;13.128333539394937
177;11.806389109835814
178;11.893540546312632
179;11.853687268393616
180;12.629841594337249
181;12.490341081673597
182;13.538713290895256
183;11.790928399068806
184;11.074893891875464
185;10.013142000762034
186;8.995219981734516
187;9.058721641756803
188;9.2894855081644
189;8.890159751655478
190;9.094378445177863
191;8.931694472963194
192;8.6938782370206
193;8.819729464734117
194;8.684795140453096
195;8.17191997263326
196;8.060758083753928
197;7.499975987089307
198;6.779469551454488
199;6.638751648382753
200;6.8620509055445105
201;6.664595921091291
202;6.844321175954659
203;7.022945146683006
204;6.367252371215764
205;6.710445828568574
206;6.499912225842659
207;6.495500313551857
208;6.389745048406769
209;6.128514836187307
210;6.093694863324617
211;6.657660630010595
212;7.498009990348889
213;6.891355888085128
214;7.092733980777756
215;6.831109537096268
216;6.937945815088241
217;7.281621702907002
218;8.39344021402752
219;8.284791663509498
220;8.959861473509209
221;8.97405397969722
222;8.388330885582935
223;8.719035555021799
224;8.472177460621555
225;7.349609919141404
226;5.674690570832124
227;5.83482402342428
228;4.82442834749132
229;5.707264242928828
230;6.558106722012967
231;7.1952896845324394
232;7.4910184806332625
233;7.755282337113975
234;7.644518807900553
235;8.091880973528223
236;7.833371802119529
237;7.153956189536161
238;8.340773806739584
239;9.730496563049522
240;9.755366774405635
241;9.053584445582505
242;8.534041655661325
243;8.202201079283576
244;9.306377375732572
245;11.05934907042176
246;10.551700885889124
247;10.657163917366216
248;11.065032384879347
249;9.303812221289313
250;8.58288740412227
251;9.681378224892073
252;8.580880912513448
253;7.933870577056841
254;7.404477463806246
255;7.3986962339868
256;7.80054040871142
257;8.199713368923028
258;10.198708695767104
259;8.558052490012056
260;9.941919031314654
261;11.804933212857135
262;9.207623952133167
263;10.119463104977989
264;10.809943556043077
265;8.383375103624259
266;8.350264164379729
267;7.867613586409856
268;8.141406319166968
269;7.37121085894033
270;7.565526390584016
271;6.425899419385486
272;6.701534146664114
273;6.524609417701492
274;6.394766364160422
275;7.518074327744737
276;6.38594815669585
277;6.915021811937192
278;6.77283853870895
279;6.1172752946319084
280;5.6986594422644465
281;5.143093421554913
282;4.976274853231688
283;5.069754801640886
284;5.39864474322036
285;4.47285435071919
286;5.051741281951958
287;5.880687742806301
288;4.605022066839437
289;4.986958312754298
290;5.50940355052585
291;4.767817236052929
292;5.353474655658582
293;4.447838483758024
294;4.465698901510403
295;3.6843530822389643
296;3.065498540187185
297;3.3745108813028466
298;3.270949727282262
299;2.753078015024449
300;2.68253365806762
301;2.4444670146843213
302;2.0983296771182385
303;3.070286773998845
304;3.4849368721593112
305;3.2337531195170404
306;3.5977736498245845
307;4.046626267301869
308;3.9411325769552743
309;4.399939202684679
310;4.013576552921057
311;4.759749429667495
312;6.280827426105499
313;7.199795106605774
314;7.6077672076796405
315;8.334429078449913
316;9.779474145109907
317;11.655440062856842
318;11.842225694082012
319;11.978980716928948
320;13.203647925716401
321;13.510231912459416
322;12.637418945282114
323;13.51973390478122
324;11.142982281988472
325;10.285382207708825
326;10.844734994792047
327;9.012055900436044
328;9.598687733108749
329;8.729909598742157
330;7.483427654655143
331;7.554206391524533
332;5.8584365180457505
333;5.498787672580653
334;5.42613262227885
335;5.810605677074152
336;5.0779125111312995
337;5.152190626044722
338;6.47567864047566
339;7.327256199773575
340;6.84663843516455
341;6.807090391559103
342;6.148904304025573
343;5.543800064578965
344;4.856092514284634
345;6.121414224358489
346;7.338073623624115
347;10.932502677198617
348;12.783486746399877
349;10.675516746447839
350;10.253857365971875
351;9.986937546707528
352;9.108560323558065
353;11.065407381004546
354;8.633123837335479
355;8.306772797681882
356;7.29112080030005
357;7.912495254450164
358;6.511684918549316
359;7.182805079736384
360;6.070627337332517
361;7.113929808662088
362;5.358934970774872
363;4.89758822982739
364;3.744115900620018
365;4.31641688771889
366;2.3891842051364325
367;3.0887951714964554
368;2.3186366208979767
369;3.7385293603208263
370;3.9517116598637907
371;4.462689342550864
372;5.203390675214907
373;3.3402539908533506
374;3.0602046635421476
375;2.4497245481248133
376;1.7046294298951405
377;0.6774384696711279
378;0.7666342722040159
379;0.4814009695267486
380;0.09042010093881984
381;-0.23467948178176534
382;-1.3511863847632999
383;-1.2141944054079665
384;-1.673650158133628
385;-2.03674736441592
386;-2.642280596746339
387;-3.276332013242052
388;-4.29037133040968
389;-4.6198640362041905
390;-4.954149635089555
391;-4.401874087522442
392;-4.6363598015668925
393;-3.8113840346374785
394;-3.3555156497710383
395;-3.1480885761353496
396;-2.330835103416961
397;-2.650979011173439
398;-3.306706151577785
399;-3.500374758608427
400;-4.140552720247879
401;-4.443072173924011
402;-3.248789959629803
403;-3.3172156054981756
404;-3.0354407177638714
405;-2.3296607978347588
406;-1.8742028041361087
407;-1.6513199484316328
408;-1.0786652095173999
409;1.1090690653871178
410;1.4751703671154905
411;2.1239687025456844
412;2.717711154132191
413;3.03648993851768
414;2.3354794506437697
415;4.767697842441651
416;4.622367363107166
417;3.8301960698676747
418;4.88904705620049
419;4.25811621119541
420;2.8573199314473494
421;4.5077958923129415
422;4.703997639147499
423;7.123303658909013
424;6.962030134868423
425;7.20460674566697
426;6.984559974813248
427;6.449024338625874
428;6.01420110120665
429;6.6210819898255595
430;7.358031835004476
431;7.556777516767003
432;9.024537174985369
433;9.235020776611691
434;9.816851335514984
435;10.593449852491986
436;10.657634264074451
437;10.699625782553829
438;9.24970155885155
439;9.06337767391307
440;8.576460026715301
441;9.21571636421705
442;9.86348972333182
443;9.555658252455073
444;9.549756740633653
445;8.450001048368375
446;7.183526936504601
447;7.586188606744289
448;5.988557035772834
449;5.010993982117722
450;5.471604174343192
451;5.21545274103946
452;5.3366243173754135
453;4.773934041301374
454;3.637454371687451
455;3.788977666002337
456;3.5692308550182226
457;4.449870540156184
458;3.0460680090399643
459;2.665174286443309
460;2.5753169648010212
461;0.9195507096903494
462;0.24490876486057706
463;-0.3250311271277713
464;-1.2373408031252486
465;0.08648304893848645
466;-1.032869414261838
467;-0.19569239224812313
468;-1.0674704950018272
469;-1.23143923576047
470;-2.4648206351490183
471;-3.282755652259155
472;-4.542986417069496
473;-5.0009729574259465
474;-4.333751124208487
475;-5.406159483932475
476;-5.7850128534834555
477;-6.280832726952952
478;-6.773609488698797
479;-7.083509088050353
480;-7.129613841339441
481;-7.601485311864465
482;-7.860558863549551
483;-8.685455409983929
484;-8.211018525967559
485;-8.868218025474022
486;-9.288660883271445
487;-8.22813593127618
488;-9.802409773005097
489;-9.933795874164007
490;-9.142073173166336
491;-8.776023536775172
492;-8.948444282094849
493;-9.176020136603535
494;-8.505700820311569
495;-9.144407872196
496;-9.061976044057772
497;-9.31935787023167
498;-9.060679844366588
499;-8.067070377681867
500;-7.243928807947846
501;-6.550191791458992
502;-5.53516261370082
503;-4.163050711269212
504;-2.594087315783272
505;-0.9370895701265708
506;0.18491383741372364
507;0.6319157774341071
508;1.8724278086186184
509;3.090159033098406
510;1.6770332973759718
511;2.55141985348541
512;4.286565321270817
513;2.7483390401086925
514;1.3615531234387659
515;2.101733174997658
516;0.46549975607046
517;0.06530404858192324
518;1.8975803459013107
519;3.0570761390755976
520;3.1926484155698813
521;3.284350445813364
522;2.846342905044853
523;1.1927087738310511
524;1.1558164434266884
525;2.468149918539449
526;2.557853291252844
527;2.074960773820326
528;4.257542812555117
529;3.6920821636472536
530;3.396697103115829
531;4.026623314297135
532;5.0647241989426774
533;4.878369778313244
534;4.585316252773469
535;3.8372041753560904
536;2.356153269002736
537;5.521406958790278
538;8.263171219719672
539;10.71133606073945
540;14.151815834067557
541;13.6690256567175
542;13.46750090515042
543;13.642701661745734
544;14.539532049833158
545;14.123409020242521
546;13.840230159109066
547;13.116691100306753
548;13.596802890533933
549;12.718065217633312
550;11.729194974927513
551;10.279637794466923
552;11.654527728276097
553;10.586351299844896
554;9.808099565729592
555;8.677593918928425
556;9.666229713045702
557;8.097291827918802
558;8.702271969899666
559;8.32859504240714
560;9.175258860045501
561;8.545634475524803
562;8.031457466852862
563;8.259315702614673
564;7.5891122432294
565;8.876474451159883
566;7.6051161366992766
567;7.179924381953205
568;6.040041914031403
569;6.86429065129929
570;7.231341697046254
571;6.7559818994555
572;7.612519935297079
573;7.7467615485500865
574;7.746870577422577
575;7.377828796503984
576;7.194202609801303
577;6.252748835250426
578;4.9634180805904755
579;3.840676385306395
580;2.6830502801140335
581;1.6674020522869948
582;0.2910146933840818
583;-0.7350724617519677
584;-1.4698633206202747
585;-0.9859363301961521
586;0.09989258813915781
587;0.5895892386556323
588;1.041550951182764
589;1.2178128367358674
590;0.8469773074514013
591;0.3628129486018883
592;0.732341653746318
593;0.7615600584147786
594;1.2640007063088872
595;1.929232455732331
596;1.9743003415974416
597;2.1926067440863726
598;2.8324120097230403
599;3.011962199290219
600;4.609899878070513
601;5.50724983311512
602;6.378426106447833
603;6.941645541901003
604;8.710969346484402
605;9.994868897387223
606;11.073872734093944
607;15.340298434417416
608;17.554599116110452
609;18.370769520687926
610;21.885064443526996
611;21.731028938362325
612;22.70520648280704
613;20.813890475833084
614;20.146042082086048
615;18.596755643623194
616;20.732887814060515
617;20.72618551956761
618;21.958718557320424
619;20.840905477793505
620;20.836921175998494
621;19.921478857718043
622;18.093424870638476
623;17.58598252558431
624;17.156622820073814
625;16.6510734032996
626;16.988347212608762
627;17.875671549399726
628;17.51931858008925
629;16.44952448922765
630;15.920280432069543
631;16.142207871970427
632;17.209803026600827
633;17.48152145785514
634;17.646765449412317
635;17.36156477866044
636;16.154402414945515
637;14.995475680008292
638;13.685774070226808
639;12.927274632570095
640;12.687351211168316
641;11.981109596326645
642;11.875522519750701
643;11.38074178214485
644;10.362969758311245
645;10.246138360418287
646;8.366906875848294
647;8.660868742952983
648;9.082502120019026
649;7.5618428826603585
650;7.4983628845991
651;6.05706296576708
652;5.111167226338172
653;5.277285482570851
654;5.914604171727242
655;6.09658848337796
656;5.212352768467111
657;5.399039596651211
658;4.324407999440681
659;5.221570374824249
660;6.141614901108466
661;5.588182259519558
662;5.724630995918692
663;4.459922366082402
664;4.297306049850283
665;4.569520653231904
666;4.257976445992441
667;3.951566753220861
668;3.395977462962754
669;4.0382776855585165
670;3.9510885062998953
671;3.8375724049210067
672;2.877460996340166
673;2.8512166240781496
674;2.3587658197724912
675;2.182351401728738
676;1.7363654881718262
677;0.990968052436481
678;0.4758019198858599
679;0.08627314838552662
680;-0.736807574494442
681;-0.23922326432391072
682;0.37251442854652655
683;0.34850841828283197
684;0.34433740614190045
685;-0.04897489527195048
686;-0.1715860185180702
687;-0.1400758733043753
688;-0.5722274155536623
689;-1.9858449283584365
690;-1.7377652780335862
691;-2.0464470079350225
692;-2.9692430055894383
693;-3.2860699968018485
694;-3.340836775001083
695;-2.562887750649696
696;-1.6579559552943044
697;0.22445488849708062
698;0.8517761654944888
699;2.2660398246959077
700;3.3294370290872326
701;4.2309931871372175
702;5.268146408585476
703;6.880541306719988
704;6.866043639279353
705;8.135785555343146
706;6.916617567015938
707;7.141907300746998
708;5.677257272641613
709;5.808161037387035
710;4.579090066685866
711;4.874198400656716
712;5.273939983152916
713;5.175631942805342
714;4.2066617898114345
715;4.238125045525607
716;2.928548957622468
717;2.6116044262241114
718;1.7436058390673195
719;1.1763638687913351
720;-0.8984112883294061
721;-0.42496410118834593
722;0.9340698332354415
723;1.433839143021189
724;1.6442342745328502
725;1.8172691392476592
726;0.3522241796195754
727;-0.4601782655750217
728;-1.4705734129685495
729;-0.5490452170923387
730;0.1413678465107202
731;1.6648112364407535
732;2.9551520688854245
733;2.15206576273318
734;1.501331156650847
735;2.0338142993920094
736;1.7081363111158463
737;0.8407824402235524
738;1.193553380465911
739;0.888702125686817
740;1.1530657412750758
741;0.7730161249660983
742;0.6136460993062699
743;1.1631919404099327
744;1.0194155497927913
745;1.3370870539767794
746;1.206785191277542
747;0.45535292749914197
748;1.3766479202427282
749;1.6050150405093961
750;1.262618150124265
751;0.5269349477560576
752;0.812745032989561
753;1.4869865198069274
754;1.4659292425745247
755;2.0614251176783585
756;3.2401360538889
757;3.58128238929561
758;3.7756191610145384
759;3.5269111893052187
760;4.643146234899607
761;3.422741220415847
762;2.577680553782634
763;1.8449150190714811
764;1.6922534224297872
765;2.052561797677263
766;3.167400849850319
767;4.280858663189705
768;4.901983562033305
769;4.4412292138965626
770;4.426916062674021
771;5.809106895726021
772;5.497351713109987
773;4.751746889850221
774;4.372407185049196
775;4.600130775684511
776;4.3320063075363615
777;4.568342688724213
778;3.9271158373297985
779;4.165759272048054
780;3.5589783773357118
781;3.770831802505966
782;2.562541295037356
783;2.6641758089633125
784;2.492571257698027
785;1.9197475041178287
786;1.866836741471796
787;2.048680828031598
788;1.8596005793966512
789;2.6510706356428413
790;3.274256681556986
791;3.9416480753576377
792;4.937638164889963
793;5.269916535221309
794;6.474062045466887
795;5.798917290264064
796;6.517915313406759
797;7.711989127052962
798;8.140144293447312
799;7.97688144581797
800;7.8385195388896465
801;7.982863009327543
802;7.806482461983125
803;8.811938451723137
804;8.365572042123578
805;7.285358700896866
806;7.087138879879126
807;7.019782057303763
808;7.705694212785146
809;7.705954850096649
810;6.453307465674615
811;7.5731698965552905
812;7.992823714163043
813;8.179841741135522
814;6.79676794843304
815;5.9486624971976845
816;5.526530931139709
817;5.160818556735659
818;5.9986933832268265
819;5.541939753311867
820;5.152910256074934
821;5.88211164477219
822;7.294837037236156
823;9.060133164902405
824;8.222878641260735
825;6.2487488007163785
826;6.336572600480216
827;4.953455273311096
828;5.068931253507297
829;4.893566546349383
830;4.791804726560306
831;4.72565969293622
832;4.5945632342902645
833;3.982276111680226
834;4.391577952931441
835;4.8501557652967815
836;4.243117703935425
837;3.913077989833461
838;3.220384294177219
839;3.240727730649631
840;3.4968507378236544
841;3.282888584998911
842;3.9844809049992804
843;3.3356690411238232
844;3.3988401339074175
845;3.580073723001966
846;3.029475593718119
847;3.665668254300972
848;2.6250796912895367
849;3.4154745828717488
850;3.3751409579492013
851;4.08676995761552
852;3.664325498403251
853;4.400115473910463
854;4.8099053315550755
855;5.393852074154368
856;5.304944591248566
857;5.13816443336507
858;4.242246663764126
859;3.55546273530284
860;3.707554602942719
861;3.717143781372616
862;3.570082963398307
863;3.9360895714757693
864;3.4540786717700405
865;3.553876745975368
866;3.1942393271135296
867;3.3036185389266333
868;2.4096660134395513
869;1.0947591238274808
870;0.8570098711675984
871;0.6012391083128321
872;0.5621855919267074
873;0.5897376099761542
874;1.3091877235656102
875;0.6083707481719044
876;0.6526507389656384
877;0.17847689815775927
878;0.003626734410771215
879;-0.37460291734842355
880;-0.512683055583428
881;0.06501701259571155
882;0.035654854165522394
883;0.27273053195762686
884;0.5379421308542627
885;1.1897833479964888
886;1.436879334998963
887;1.873016343147263
888;2.585172377341914
889;3.449543168054225
890;3.28775572045022
891;4.0969496686218125
892;4.463359344384097
893;4.800791517183083
894;5.670083865886404
895;5.034572878216353
896;7.501413747658885
897;6.226132583197565
898;4.823629849088569
899;4.838910719043509
900;4.651454691002909
901;3.9547047573364846
902;4.061431841289473
903;5.178527358136544
904;4.937517244200421
905;5.782838044794087
906;7.248359594476291
907;7.724836354757951
908;7.200444095827759
909;7.168929436677518
910;7.996574386642331
911;7.479490506396011
912;8.27819567728406
913;8.684081701596474
914;8.011721232856182
915;8.61550812072506
916;9.7898436277696
917;7.574719113852473
918;7.921782851597292
919;7.616422022649064
920;7.953111033934812
921;7.8203661114512055
922;8.861155298173381
923;10.427762776179794
924;10.77439093136078
925;10.181297091948991
926;10.137589167298245
927;10.539842416814786
928;9.817889695690795
929;10.072081772655787
930;12.047536068510414
931;11.371951210187337
932;11.484621980390088
933;11.080797964179034
934;10.750006787060821
935;10.968285540741785
936;10.734828171424251
937;8.70053839561608
938;8.92764659554125
939;8.67710442564999
940;7.8459645669940095
941;8.433427941959865
942;7.708411733606034
943;7.302468210699419
944;7.903072093421834
945;7.4424768274069315
946;6.851185814947618
947;6.943419632524652
948;6.4192683084167355
949;6.167205470735275
950;6.34992231478249
951;6.175239050176537
952;3.9018257213309915
953;3.4230766266484323
954;2.68631139184968
955;2.5325484819858524
956;2.428968561380346
957;1.6356263369396578
958;1.1681532861807422
959;1.2049878215152812
960;0.8780111992938716
961;0.2980314877525762
962;-0.07582310174658491
963;-0.4133667547583398
964;-1.7918877950441625
965;-1.5595206178872083
966;-2.091746775684472
967;-2.577606730370767
968;-4.121478017832487
969;-3.469142982720085
970;-3.3600576646758755
971;-3.2269379476236293
972;-3.04910881770805
973;-2.295683968143837
974;-2.5551755781130567
975;-3.593293641246335
976;-2.6979033203729776
977;-1.2565180024262714
978;-0.9549435270191041
979;0.9748220491782621
980;2.4159139817957564
981;3.277942736546371
982;4.147899038123506
983;5.382324691461207
984;6.580269951160663
985;8.640948855041213
986;9.0305054490945
987;10.02195411922743
988;12.458874657959635
989;13.175383143527782
990;13.305162150869645
991;14.797166846096392
992;15.414119838458546
993;17.55825325773981
994;18.57378570950787
995;17.477402267456476
996;18.610822165303603
997;17.778931701696557
998;18.81780261036132
999;19.575030023438682
1000;19.514259945343554
1001;18.880184085627583
1002;19.992337353240554
1003;19.492305508919852
1004;18.820271343276232
1005;17.756555146315623
1006;17.912500469358502
1007;17.76556052970978
1008;16.288641547565636
1009;17.595892220107782
1010;17.11398246952154
1011;17.015289750647696
1012;15.575962649584836
1013;17.184508699071735
1014;17.275916696539007
1015;17.12943850353928
1016;17.526554314099837
1017;17.682108460544327
1018;16.0439167607274
1019;14.95861183807397
1020;15.62262034740044
1021;15.30902147481242
1022;14.550734985026716
1023;13.59204880324537
1024;12.448241368146356
1025;12.741867704112238
1026;11.173316280769399
1027;9.861951304587695
1028;9.983484632887471
1029;9.306977599757275
1030;8.428332991814084
1031;9.297360608383514
1032;10.245211987948991
1033;8.097078502889511
1034;9.029034413040504
1035;8.163154430223283
1036;7.994573350519947
1037;6.893254874635576
1038;6.806524561573877
1039;6.1926070067418
1040;5.155951134796254
1041;4.718918566015401
1042;4.548742504806641
1043;3.365155630618299
1044;3.8307021129389716
1045;3.9040786802410388
1046;3.5392961089190353
1047;4.08229495239132
1048;4.8120738153870235
1049;2.9656810331968955
1050;3.3200635676414403
1051;1.5335091088108936
1052;1.7360337004013016
1053;1.5784053440396137
1054;2.105345236516037
1055;1.2876780243720385
1056;1.1198590636520935
1057;0.7594077244070025
1058;0.181784584939062
1059;0.1409351631414622
1060;-0.598103027971613
1061;-1.955463979588314
1062;-2.4222266406174735
1063;-2.4569233494337896
1064;-3.6455537959605993
1065;-3.172510694534252
1066;-3.403563189456393
1067;-3.4257082120980273
1068;-3.713317556485398
1069;-3.0497827633998082
1070;-3.714717496349449
1071;-3.5974752571361517
1072;-3.465327235387267
1073;-4.247847242380612
1074;-4.09324746047158
1075;-4.7566389436954015
1076;-4.6253674251413255
1077;-4.364724916376781
1078;-4.700399261257196
1079;-3.570127610103837
1080;-3.908848966380142
1081;-1.505656248865991
1082;-0.15412944512981605
1083;-0.15692674889653563
1084;1.6729484743344663
1085;1.8818435872089678
1086;3.474591248923092
1087;3.8045545786008064
1088;5.9176093859387136
1089;6.966762735613506
1090;7.74718788195856
1091;9.882628565651096
1092;8.79530794734563
1093;11.3963284747245
1094;10.519634473348459
1095;10.273542715970489
1096;9.381235887111844
1097;10.58612870031058
1098;12.414781788038754
1099;12.165477338357046
1100;12.12432279902701
1101;10.9658272709658
1102;12.293384662856464
1103;11.602875160150862
1104;13.389561334577792
1105;11.699269578086417
1106;13.029882760319309
1107;13.774790622316049
1108;14.722380052705969
1109;13.664550089773323
1110;13.725014970045534
1111;13.049572729524897
1112;13.395105965623893
1113;14.847440779344222
1114;14.041523820425505
1115;14.676501098688497
1116;14.9165636090269
1117;13.114081686687149
1118;15.000417585725335
1119;14.048711363326982
1120;14.257377880353484
1121;14.484359747651242
1122;14.563107348562088
1123;14.787629146116405
1124;14.655437805916332
1125;14.290083187052394
1126;14.659008803699617
1127;15.580386586074697
1128;16.069294485344287
1129;15.821502632233072
1130;15.23118852145111
1131;14.583459740796805
1132;13.888745811446313
1133;12.37843437654237
1134;11.43220842892913
1135;11.388968882308925
1136;11.585877717679388
1137;10.35444723530472
1138;10.779455601038801
1139;11.055286390710105
1140;10.800010372637377
1141;11.163473500814428
1142;10.772773121352907
1143;9.969794072203923
1144;9.964649742346966
1145;9.33061779546822
1146;9.074328735705656
1147;9.208778765967084
1148;8.892264721904567
1149;8.856589929106521
1150;9.097373813265609
1151;8.872050019845176
1152;8.872234150151776
1153;8.861068734237485
1154;9.028040345024163
1155;8.242627022979478
1156;8.524750353036872
1157;8.11527576900459
1158;8.017576852452613
1159;8.122918519583816
1160;7.324322470147318
1161;7.607843622597149
1162;7.392809586676837
1163;7.382445125998946
1164;7.93591018109028
1165;8.423981664124888
1166;8.168720566515423
1167;7.795971102128536
1168;8.414121202581681
1169;8.008508268962533
1170;7.614451209368037
1171;8.03020171287067
1172;8.04972640548749
1173;8.586345721444685
1174;9.387658722192725
1175;9.746584004206921
1176;10.482209557582836
1177;12.300552771562955
1178;13.500824466886794
1179;13.905876099111552
1180;14.492241313724474
1181;15.798696822825146
1182;16.94154533760865
1183;17.279134056299927
1184;18.807739932602612
1185;18.715231544758016
1186;18.17957192654191
1187;17.892776069063235
1188;16.078846754063903
1189;15.206271159429143
1190;14.461116250235506
1191;14.31343974151302
1192;14.519069694086367
1193;14.434256978854318
1194;15.043766997993888
1195;13.688476339200188
1196;14.344655052241533
1197;14.84790184946116
1198;15.150112836853499
1199;14.694730656127144
1200;15.91299169032779
1201;16.361086612607757
1202;16.28562917988301
1203;17.042017234127318
1204;17.85087239113364
1205;16.277546158601872
1206;15.898024108962124
1207;16.126506616077343
1208;15.457462221701029
1209;16.527510484729156
1210;17.711988826248668
1211;17.102903647152853
1212;18.05320699497293
1213;17.984012988368615
1214;17.766848459165047
1215;16.71444778013555
1216;17.08329670137187
1217;15.70269795365689
1218;16.883216948387368
1219;18.21300376780705
1220;15.023993863417116
1221;13.682064844390382
1222;11.586287498621322
1223;11.734006236268492
1224;10.62237912121211
1225;10.19376819346066
1226;10.131793709674001
1227;9.089891156489173
1228;8.558189011839769
1229;7.720038590429971
1230;5.88714614238199
1231;5.43349402459908
1232;4.767818184661912
1233;5.152935890759316
1234;4.383246101146982
1235;4.202931112172989
1236;3.203586416438402
1237;3.428359692055375
1238;3.029555692936173
1239;3.6997700032788767
1240;2.6296483600050515
1241;1.4637345644100113
1242;1.3703287784465017
1243;1.1935231806609865
1244;1.5239764968465501
1245;2.315629402757337
1246;1.4318113281449898
1247;1.8738758058716183
1248;1.5606981131066773
1249;2.070906818926941
1250;2.4554638942547604
1251;3.6666108422029624
1252;3.127154201707284
1253;3.0664679294756354
1254;2.677435375452215
1255;2.6051702655388635
1256;1.8954580282204363
1257;1.777449737861689
1258;1.4069553696232542
1259;1.559180828623015
1260;2.1446150230593175
1261;2.836522029041009
1262;2.974461565702126
1263;2.4838354677777543
1264;2.8517848050057357
1265;3.7882465923289006
1266;3.584299667037785
1267;4.051912343196409
1268;5.038320139155232
1269;5.65787065178568
1270;6.527682330305182
1271;6.814488746849016
1272;7.247529203474788
1273;9.394170241820676
1274;9.829801957157347
1275;12.102612533697839
1276;12.827093130666201
1277;15.398134797654844
1278;15.169851565405462
1279;16.18469544868019
1280;18.204122580706322
1281;17.87401633227256
1282;16.38210995513974
1283;13.186279098533637
1284;11.976715390577858
1285;13.743531900786577
1286;12.080358217201733
1287;13.597737359779721
1288;11.941676166002066
1289;13.68269696764922
1290;12.76977724514903
1291;10.775195320900092
1292;9.636978777024076
1293;9.178654068044269
1294;9.95976707757344
1295;7.7197647772897575
1296;8.178168038112297
1297;9.568506647454074
1298;9.535348948180953
1299;8.929132630914925
1300;8.090029547923738
1301;8.970466772250116
1302;8.503870144084004
1303;8.817783764672855
1304;8.434611242885055
1305;11.637808659473732
1306;13.641072982105324
1307;14.379785986454474
1308;15.82312243823123
1309;15.619429898846313
1310;16.587570477027857
1311;16.12727300792971
1312;15.81022257663618
1313;13.795576028296463
1314;12.141962391615321
1315;11.930478030072843
