;0
325;3.658218245928283
326;3.7782181759618334
327;3.9734875328530217
328;3.7666721319022196
329;3.4377016330723453
330;3.436511148777652
331;3.5485534221763526
332;2.9481829231670087
333;3.171975953690718
334;3.177766079954134
335;3.090285809904234
336;3.0680051523045426
337;2.552022658757846
338;2.679176844867229
339;3.0979937388350027
340;3.158169877907663
341;3.5293832063573305
342;3.3073207939308373
343;3.124423350670374
344;2.6242572844378094
345;2.8539104291629727
346;2.7877031148053883
347;3.4158293151163908
348;3.6823864534673105
349;3.017374095043583
350;3.0150610772523994
351;3.1852262446511066
352;2.570728494376865
353;3.180387029067226
354;3.1246050664460254
355;2.904023614203094
356;2.7392688289470035
357;2.695763189683441
358;2.5215763200472288
359;2.6153857450126163
360;2.712107819041459
361;3.177808992522633
362;2.98759657440845
363;2.3978842019686333
364;2.245256218729555
365;2.1610192249492424
366;1.6776581534170258
367;1.8706274152005955
368;1.7958056682691677
369;1.9502161060248637
370;1.9371250118341123
371;1.8889260687261369
372;1.940817077358386
373;1.4734308517903112
374;1.5861113924912065
375;1.4009930494050455
376;1.1498566848091856
377;0.9833441806716687
378;0.990218761241618
379;0.741028686652017
380;0.8021627986201327
381;0.6542733113082884
382;0.5671062568324186
383;0.552461118181159
384;0.47742206153211164
385;0.5407013909653777
386;0.5811930484323158
387;0.426864935962622
388;0.5567855186967399
389;0.5018481476658236
390;0.3230589662038661
391;0.4150417222797591
392;0.3433999684020854
393;0.3512361665219008
394;0.35338397223145246
395;0.31683274855622723
396;0.3081901920671932
397;0.33848166980972483
398;0.30353118970512116
399;0.28950581600737335
400;0.2921004131496652
401;0.1790585155056581
402;0.21533292115873137
403;0.2165908404014174
404;0.2321998953133999
405;0.32885412655607604
406;0.3637806116376887
407;0.5136172608368015
408;0.4940829408620726
409;0.9261702472914966
410;1.1211689896160117
411;1.4158750077125095
412;1.7214548659108808
413;2.0895884885775033
414;1.9308931470105817
415;2.3316879093535143
416;2.606867992385268
417;2.650950985369149
418;2.7582999738874148
419;2.8526390373950976
420;2.9012861510186507
421;3.0869700940516163
422;3.0331248921017986
423;3.3924480532383923
424;3.2652945734017695
425;3.0545083275766176
426;3.5663550482774378
427;3.043382419257883
428;3.3254755846260817
429;2.666113596216393
430;2.8871565620569632
431;2.840771114017227
432;3.5497271884894044
433;3.4272920874025763
434;3.1404364235224294
435;3.4223115938755124
436;3.564309997447097
437;3.605294252317644
438;3.0952925409107586
439;2.7495357013528774
440;2.831866637415781
441;3.151842835149748
442;3.624695405993034
443;3.2648740876750044
444;3.1466222394644072
445;2.809873734253662
446;2.7710704069133514
447;2.9772007763916615
448;2.6952309500698073
449;2.44281047414975
450;2.5515933530965285
451;2.4495860910104437
452;2.537202816234501
453;2.590021165246607
454;2.1065864351514376
455;2.1261781799671544
456;2.3510162383832
457;2.2208813681907253
458;2.266709448845905
459;2.1334045783081184
460;2.180492862849638
461;1.9179502736427483
462;1.835953791429636
463;1.617777660159633
464;1.7810889064976063
465;1.5662427993107442
466;1.5505978256161477
467;1.4616012284749793
468;1.3470214458512118
469;1.4357420357376984
470;1.4552730828024858
471;1.2890437205371148
472;1.1492939439762517
473;1.1822170612701637
474;1.2997467784287837
475;1.0767650535724387
476;1.0480661349856604
477;0.9690316135844095
478;1.060307415414188
479;0.9167971389333074
480;0.8976406946313029
481;0.7554729381779428
482;0.8559897232177752
483;0.7177788285767649
484;0.8264651537657366
485;0.7328032770700684
486;0.8637994704053715
487;0.83213271027413
488;0.8639414786710822
489;0.7375053035799988
490;0.6397003237971075
491;0.7294090856770545
492;0.6507388806760357
493;0.7495441066926066
494;0.7957963980251833
495;0.647995540962355
496;0.6664375814848182
497;0.4472815451632304
498;0.5351756191540961
499;0.5447657707013684
500;0.5685546430321999
501;0.4928435522142258
502;0.601589995866775
503;0.4941921687431594
504;0.7124893394395873
505;1.0956870742290965
506;1.2896255882243497
507;1.4566945993471108
508;1.5307741627361993
509;1.691971826098893
510;1.7313511885426873
511;2.1092486327146616
512;2.307217284255796
513;2.289303953703553
514;2.3916983331134185
515;2.8205882768663058
516;2.7864630285128076
517;2.777633485331928
518;2.723923242574101
519;3.580074726377088
520;3.3233464806194197
521;3.3018209676135717
522;3.379042062413504
523;3.1606205337331073
524;2.9745100697537676
525;3.139585711458568
526;3.3919700988114085
527;2.9694020883763272
528;3.0333812983346338
529;2.883540243843533
530;3.072133124614127
531;2.6864798886929973
532;3.0436536973740465
533;3.1184881033689615
534;3.0973661125435017
535;2.833694498230267
536;2.337391900470346
537;2.791160500270829
538;3.0359992589924043
539;3.367784316472153
540;3.97464944194235
541;4.137399154775722
542;4.121493256206305
543;3.6624486103850793
544;4.094190922525582
545;3.759843801895013
546;4.051859673131863
547;3.9688750931154386
548;3.8026288035891587
549;3.526153724907687
550;2.9478246883546206
551;2.7452112614399957
552;3.2970230602757833
553;2.873558121046442
554;2.8196065370054177
555;2.338762807785074
556;2.551717078903611
557;2.501842140888777
558;2.3216944815661407
559;1.9430820864016103
560;2.490551656969552
561;2.1271028135156125
562;2.00462595918253
563;1.8391793545939779
564;1.7511420911565754
565;2.071990450774914
566;1.9087584231301702
567;1.7862965169620342
568;1.5742439941610669
569;1.3980527836633336
570;1.413775466725204
571;1.161681546898333
572;1.2344854262279827
573;1.26285234056057
574;1.1969231826363775
575;1.0184685429796327
576;0.831848491435117
577;0.6641541409413423
578;0.5603361109279843
579;0.4475687664111685
580;0.3455385522659802
581;0.2570059478890274
582;0.15647459849855672
583;0.3525008156392788
584;0.19228124403970348
585;0.2204156194039697
586;0.19330005790258786
587;0.16543232179711742
588;0.1451498398581128
589;0.2035591773145573
590;0.12135065138117884
591;0.13297795572743198
592;0.08972889069004775
593;0.13717336082502918
594;0.07434340404120232
595;0.30042278498189745
596;0.37493203678146036
597;0.302926235528433
598;0.4873800177031611
599;0.26204873907326487
600;0.7447952351678913
601;1.1745656005305445
602;1.2813524534872012
603;1.3509758081983327
604;2.028436938215287
605;2.4340815389212582
606;2.829233905850791
607;3.6539886459003057
608;4.54620890902012
609;5.088900310932843
610;6.721309361686975
611;7.355131769171225
612;7.266436577258927
613;6.169508969534168
614;5.8080863953210775
615;4.589909856224088
616;6.279752685850751
617;5.742182092488495
618;6.689372794908122
619;6.35504260293775
620;5.694342043373297
621;5.15595798243128
622;5.575492093277982
623;4.450519607833395
624;4.739264882492907
625;4.215589693631401
626;4.022832829114647
627;4.9551891855675585
628;4.691500078418599
629;4.4394348325145
630;4.221075819354502
631;4.13883717076796
632;4.6833706809970685
633;4.533910933977617
634;5.096627413999567
635;4.918963905527181
636;4.5372923472451925
637;3.7756829607392226
638;3.4452433697320917
639;3.34468395180559
640;3.208182598965811
641;3.551269946993635
642;3.5458996122369273
643;3.2072965792003987
644;3.2190840424343485
645;3.0839806789430666
646;2.3377599263324216
647;2.518927421257701
648;2.9034252891582426
649;2.4545796333157868
650;2.6065157632799267
651;2.30240670568737
652;2.013150396624638
653;2.0497867595372643
654;2.0607584456427794
655;1.8170268563083192
656;1.572726048885833
657;1.7283725516132997
658;1.5890459264310142
659;1.8541441838573411
660;1.8657918755286906
661;1.5272059392935549
662;1.5205978306716492
663;1.2736551984989228
664;1.127203027182424
665;1.0570637247241772
666;0.8576414036217663
667;0.827798756979299
668;0.729562443778776
669;0.6662291239167664
670;0.8325099778966005
671;0.6818230355084947
672;0.6446422776803216
673;0.6248376526201018
674;0.4089476899044939
675;0.4645206972781295
676;0.4106669857905383
677;0.3581878248855104
678;0.26900485557736453
679;0.16304227978514874
680;0.0926620747682263
681;0.0772627738097098
682;0.14764275652206682
683;0.1952026973107972
684;0.18423453601441442
685;0.1731217902046891
686;0.10253289284341949
687;0.20743346411722796
688;0.08075043739813625
689;0.18394981429548452
690;0.20027530524211468
691;0.2726764395860555
692;0.2530513031218946
693;0.2482345545960134
694;0.21885324081669655
695;0.40134853039622054
696;0.5499354291657261
697;0.9303967459765905
698;1.0344159203672576
699;1.3218696583929774
700;1.4348299310562282
701;1.7961293369224527
702;2.482806242315035
703;2.642165178272741
704;2.659027768910171
705;2.994367623031491
706;2.8976124824762786
707;3.3624430882252927
708;3.053060318364234
709;2.8007668401386683
710;2.9043366619971396
711;3.0830937427439578
712;3.0340306550579763
713;2.9811125811412262
714;2.854331662007205
715;2.953622892392211
716;2.842537120830796
717;3.009109575622457
718;3.067359332928331
719;3.036284981333706
720;2.8228061687836172
721;3.0778262010654744
722;3.1132257296847525
723;2.91860912275813
724;2.812816481143188
725;2.718942541788707
726;2.6520537088802114
727;2.568352706990562
728;2.659974491603888
729;2.5868350549698462
730;2.493009938398276
731;2.3319356677482648
732;2.626958107539885
733;2.4080550106941407
734;2.2901472958517046
735;2.373740296072884
736;2.491206303824115
737;2.2962063718313637
738;2.1199758856195423
739;2.1143884050269497
740;2.1924740394416324
741;2.143521374189908
742;2.1374175031778755
743;2.2253586411320048
744;2.3570737810102425
745;2.232564309603526
746;1.994276026096169
747;1.9055694598725421
748;1.7245949897033794
749;1.757943889763753
750;1.7744893529080703
751;1.469876809888135
752;1.4627500545574321
753;1.5925841995551964
754;1.6988952964300026
755;1.265226857510417
756;1.5158960237683994
757;1.5889765396254294
758;1.3170428358050215
759;1.087505046727407
760;1.1697037860464232
761;1.1911284435110017
762;0.7392797251048999
763;0.6632961249563918
764;0.7257064932240587
765;0.5973700857416913
766;0.6516391787302096
767;0.69253506699399
768;0.87664637473878
769;0.6996522760540249
770;0.7157580049907881
771;0.8680683843119792
772;0.8533229075041486
773;0.5342374357079687
774;0.4235631581235717
775;0.48020477286058516
776;0.43504336815944655
777;0.3420992867540682
778;0.15927966400451576
779;0.2864322740423111
780;0.2593062986614676
781;0.20327556824323123
782;0.14555120667953125
783;0.20607038729786376
784;0.2753581674687564
785;0.10603336537434194
786;0.1924957072408211
787;0.23637512306157138
788;0.12158963721675287
789;0.24536848761048868
790;0.2860414888575291
791;0.31383240455521877
792;0.42532381275231823
793;0.6505758261351706
794;0.9099000213245576
795;1.0005706959878742
796;0.8186158994731394
797;1.3261244581592107
798;1.3769779838450447
799;1.3591673819872465
800;1.4807803705400482
801;1.6241853828920667
802;1.622867062143826
803;1.938613062719365
804;1.911539739365801
805;1.6027876666083465
806;1.8316625800812916
807;1.7018795017693047
808;1.8248673112465705
809;2.00232298898372
810;1.7306784541315334
811;1.9022372881407734
812;2.15988275644611
813;2.0715136385617168
814;1.9184652501451716
815;1.8882903162898295
816;1.7367879576764254
817;1.6486315862383223
818;1.811248716129949
819;1.6548120678945426
820;1.494007879558536
821;1.6215203571207644
822;2.214383270893712
823;3.2023833515457163
824;2.5871790949277758
825;2.1558053703684705
826;2.04350406869509
827;1.7758801262661126
828;1.8708357343980562
829;1.8457608048600007
830;2.077762787204903
831;1.6262377364375777
832;1.5797639091189568
833;1.4787664519440402
834;1.6150324210441407
835;2.0221360108930986
836;2.236799570513966
837;1.7630506726832942
838;1.6272786990162968
839;1.6611899753555388
840;1.772738008484664
841;1.5753671691406095
842;1.5951602422707771
843;1.5237600476635307
844;1.5444931544675828
845;1.3209756720691432
846;1.3783844551630957
847;1.267829442143345
848;1.0992960032910646
849;1.255293077624649
850;1.2468547910190555
851;1.4794625793949052
852;1.0974020356843026
853;1.3294339064368224
854;1.285309694646597
855;1.2924483527433752
856;1.3506595937253554
857;1.3003015196930754
858;1.0543512620878177
859;0.8388761240780687
860;0.8236133598694164
861;0.7346754756073683
862;0.756917138928902
863;0.6679200844457627
864;0.6817506354926031
865;0.5754732803355478
866;0.7385770237312266
867;0.809114093404252
868;0.6248338388687622
869;0.4106511483291355
870;0.25888547202640333
871;0.4177884364168085
872;0.3097949787933145
873;0.3148095126931225
874;0.33637398513813666
875;0.23722367523144938
876;0.24699171061076064
877;0.2254973203448949
878;0.14317848369686925
879;0.24598320551594344
880;0.23413428335691888
881;0.25856838821542705
882;0.1957581151072325
883;0.22562917475548283
884;0.21584911760505832
885;0.3660291631939412
886;0.30796543369279994
887;0.43202361452461413
888;0.43030032458914924
889;0.6070761672190672
890;0.6200024507906334
891;0.654331095112376
892;0.7870386755701431
893;0.848237985568024
894;1.036442385287188
895;0.9906663080027109
896;1.4126121869277635
897;1.1846511444896697
898;1.0667080692507787
899;1.2726071284021423
900;1.2892574129144778
901;1.2213225474204599
902;1.1991064052703093
903;1.4185927690253308
904;1.3719556335374077
905;1.2795043485788722
906;1.544941786418176
907;1.5395013449070492
908;1.332207256195641
909;1.4131317942426098
910;1.6981223028086903
911;1.7026591437722094
912;1.9476420391929734
913;1.9213524670164728
914;1.7691091586817853
915;1.9423438150550507
916;2.394640504933231
917;1.940453687187182
918;1.9536682043720828
919;1.85808187077116
920;1.801458427699787
921;1.828892237544308
922;1.6611612853521196
923;2.07208856295279
924;2.1077063201974657
925;2.0116087663815665
926;1.9993028006592755
927;2.3298572553266603
928;2.1208896900437852
929;2.1756543894660525
930;2.507400131850661
931;2.5772867835870765
932;2.574464557644742
933;2.703672794277814
934;2.2061433486468855
935;2.542445793678841
936;2.7299526566154007
937;2.01058053661942
938;2.079044226737442
939;2.0700275556929464
940;1.7167932853502452
941;2.1425207726230107
942;2.0273436600883006
943;1.6805687250694157
944;2.15517251171909
945;1.8422204092207948
946;1.6346641649027744
947;1.5570179867017804
948;1.459123588765039
949;1.5294869780053806
950;1.407742421327037
951;1.6064753119987487
952;0.9805702727664682
953;0.8964701813266518
954;0.7824735372989979
955;0.5631580008620976
956;0.760114425986373
957;0.5863630589876774
958;0.5802854769255967
959;0.6506243241836005
960;0.5454766743800032
961;0.415753461027641
962;0.4837681995236309
963;0.3582231445731985
964;0.3077294943952753
965;0.4295962431277358
966;0.397473672261053
967;0.35447891301135437
968;0.28762031360868545
969;0.27413978846644604
970;0.2667682760440253
971;0.19859561432513106
972;0.28488107412221275
973;0.3744933268814372
974;0.3316780122859395
975;0.33479676697201044
976;0.3702887097518279
977;0.40062519094709703
978;0.2671843994618537
979;0.3114127741259174
980;0.4328629158767403
981;0.5526862861235213
982;0.636293547399257
983;0.8789831119793168
984;1.176101646992127
985;2.038530280828681
986;2.0606861862380574
987;2.466366400828296
988;3.007995073993317
989;3.551798195410913
990;3.5650394090306805
991;4.587138057114304
992;4.768909987615699
993;6.093890621900483
994;6.1811672513029805
995;5.919535601115492
996;6.54251458153927
997;5.463185866473403
998;6.385734175366315
999;5.64866070538764
1000;6.470974510963487
1001;6.186798785870196
1002;6.775112262359005
1003;6.561765732398485
1004;6.089957225460909
1005;5.137977869549108
1006;5.791090641063127
1007;5.521192113580088
1008;5.4035128859695085
1009;5.511384033938485
1010;5.515986981076065
1011;5.542988674030075
1012;5.149112950279629
1013;4.968333059538554
1014;5.019898431004656
1015;4.705128748239919
1016;4.601947797494077
1017;5.038575568456666
1018;4.7549073843295195
1019;4.7030232771684535
1020;4.989128241265763
1021;4.5149839022763905
1022;4.385571512581253
1023;4.264664481077063
1024;4.095841234796781
1025;3.92938894313696
1026;3.4259743598964714
1027;3.254541292595099
1028;3.352207836441674
1029;2.8537539700315877
1030;2.6062391998076864
1031;2.9726319404196273
1032;3.2161726999801727
1033;2.675748562962476
1034;3.2018384466995564
1035;2.526503999047795
1036;2.392041521183015
1037;2.5388632967465994
1038;2.266001015859802
1039;2.337163039320014
1040;1.888307132579139
1041;2.01985093293123
1042;1.7756353009258579
1043;1.574687849246875
1044;1.493146217197296
1045;1.4848214906130797
1046;1.449177710480411
1047;1.4569669653516835
1048;1.3859001663468784
1049;1.0354950867469197
1050;1.0900452140510892
1051;0.7930343654189151
1052;0.7838326814028014
1053;0.8405327670872214
1054;0.871759168681727
1055;0.6834743612676724
1056;0.616041840790946
1057;0.533256930971723
1058;0.5184280119246678
1059;0.5793225287344208
1060;0.36641546981831086
1061;0.3928801415607359
1062;0.3165064331395955
1063;0.3374098911963501
1064;0.2660099736120989
1065;0.30948445057882945
1066;0.357256766172499
1067;0.3117656860417357
1068;0.40801501193042067
1069;0.43595169547867707
1070;0.46383383715046067
1071;0.3602592450980835
1072;0.36031988644376645
1073;0.4232809236761499
1074;0.45018307787584155
1075;0.4520738232914143
1076;0.561024610494381
1077;0.6320034454562522
1078;0.789178253533527
1079;0.7901354940202656
1080;0.9708470314707327
1081;1.33722820898848
1082;1.6157969151478477
1083;1.6131568541939223
1084;1.9780573478982366
1085;2.1109013974356183
1086;2.5309197947547846
1087;2.8524714874934407
1088;3.651812120824557
1089;3.4322361904378402
1090;3.6479449538596924
1091;3.8957455278304804
1092;4.034419281828052
1093;4.8592790888107915
1094;4.486409531663025
1095;4.514970645272592
1096;4.32997441961015
1097;4.617874342393107
1098;4.694740118145401
1099;4.934086615072988
1100;4.28035004456914
1101;4.197434453233201
1102;4.612458935945104
1103;5.246544957976621
1104;4.982895421640896
1105;4.459951087276509
1106;5.014734038498318
1107;4.517116921818826
1108;5.179626026928622
1109;4.616188589255815
1110;4.603087829248415
1111;4.370807894189956
1112;4.146619914436596
1113;4.8792268844350595
1114;4.363704310968791
1115;4.442766095030493
1116;4.461450113425448
1117;3.639826103758613
1118;3.9496707875553168
1119;4.226757255784027
1120;4.053348428149722
1121;4.156563202081771
1122;3.7623952205985502
1123;3.5835399270790007
1124;3.98111457424392
1125;3.420686556269024
1126;3.590420928313008
1127;4.0215545852133765
1128;4.039951465275278
1129;4.241090711788251
1130;3.940112837033124
1131;3.6262300512172727
1132;3.52900364092407
1133;3.0242094414019887
1134;2.6943555430473056
1135;2.5554822231109893
1136;2.477231854602244
1137;2.316954802438857
1138;2.2744224322157804
1139;2.556432326571619
1140;2.2555997853702805
1141;2.479143423960367
1142;2.3204618504114687
1143;2.130598300575067
1144;2.0627674754055674
1145;1.5647810207575423
1146;1.5906308371635594
1147;1.311421847910966
1148;1.3094449328846542
1149;1.0831449972867355
1150;1.1616760539210516
1151;1.098871249336168
1152;1.1679223613242657
1153;0.9586369520101032
1154;0.9740366674172296
1155;0.7925147757527152
1156;0.839734442370691
1157;0.6649335907379222
1158;0.7549708753507967
1159;0.6685713478312467
1160;0.6176647665624524
1161;0.5120116801683579
1162;0.540004437594477
1163;0.48773193556296857
1164;0.6044874076631692
1165;0.9114403302066434
1166;0.8114906506935732
1167;0.7776229206284275
1168;0.8156514326087685
1169;0.7942682634161243
1170;0.6232052082465898
1171;0.7850018414409079
1172;0.8448379982756997
1173;0.927864864858825
1174;1.0647763385187827
1175;1.3855179259733992
1176;1.4987182746197405
1177;2.206093467060515
1178;3.2268491377019455
1179;3.015928460794178
1180;3.3018126604642792
1181;4.193580533294055
1182;4.461935027455267
1183;5.362642515854853
1184;6.2892790302967905
1185;6.484530736357977
1186;6.091053413488194
1187;6.258017322101223
1188;5.627841065571513
1189;5.249816348627033
1190;5.045917023728191
1191;5.763633459256384
1192;5.351164593257379
1193;5.112794182850868
1194;5.693810788033704
1195;4.725074203013304
1196;5.6252590075587685
1197;5.569142555848851
1198;5.394786762215953
1199;5.090261763173546
1200;5.364714635679592
1201;5.093526645423951
1202;4.980918982127017
1203;5.3994379042602825
1204;5.82923459334207
1205;5.881923816545889
1206;5.19922905929061
1207;5.482726494214471
1208;5.280904256433877
1209;5.4412837308144075
1210;6.387158117026521
1211;4.848547761853704
1212;5.0472411855324575
1213;4.822310612394229
1214;5.097107621382563
1215;4.5724254381817815
1216;4.86940266919432
1217;5.077470983731712
1218;5.181392895282884
1219;5.486608935475317
1220;4.3546122137893715
1221;3.937018578632572
1222;3.252450408438333
1223;3.464495438145564
1224;3.347572204512008
1225;2.849832998821551
1226;2.8456092013503733
1227;2.9283902243409092
1228;2.4538294019326647
1229;2.296167268385909
1230;1.7695325445799917
1231;1.703993165261748
1232;1.509765270817101
1233;1.640745957148615
1234;1.5859174158041496
1235;1.486269552293002
1236;1.1804525937969186
1237;1.4065351685975074
1238;1.4311470639501658
1239;1.4817179219289547
1240;1.4066850315942663
1241;0.8911964589466752
1242;0.7469526206075712
1243;0.8648991006206153
1244;0.8357918161780635
1245;0.8061176414538447
1246;0.7253308828196823
1247;0.6066512978363225
1248;0.5667109114138162
1249;0.701830140760215
1250;0.5910514199187002
1251;0.5605285158436231
1252;0.614094615966958
1253;0.48611734855991173
1254;0.38895662283262
1255;0.3761312587920038
1256;0.22995867345786625
1257;0.18214691477128686
1258;0.2035778846711931
1259;0.1713424170014144
1260;0.25649294560534464
1261;0.28470706650818145
1262;0.3806018799552029
1263;0.31894189170951526
1264;0.2803616610160031
1265;0.4895848776150493
1266;0.3352890141044669
1267;0.5552197845520472
1268;0.5901334997803172
1269;0.7996504081417852
1270;0.7337003301671416
1271;0.9744695219163173
1272;1.116359139718484
1273;2.363048486673168
1274;2.388241844900301
1275;2.852695405794353
1276;3.265340196995153
1277;4.502717516587843
1278;4.873716047043762
1279;5.23000073728411
1280;6.26620177823596
1281;5.853618367468352
1282;5.702347162213284
1283;5.473949912701165
